,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
1,0.0163259965226837,0.0175340703121864,0.012728963880939,0.0130098003565215,0.00178903402352813,0.0153622354497633,0.00793330100971133,0.0124155633629786,0.00546061187218339,0.00266905032252105,0.0584191222791658,0.0728288943336596,0.0252427155000464,0.0131975670695201,0.0619655606261855,0.0268670002884395,0.0360320583229747,0.0272236964461923,0.0161826777679872
2,0.0147970135519898,0.0152858353318533,0.0110224348501783,0.00481523539082505,0.00667454787289504,0.0111701651033651,0.0050057923420666,0.0158872887403635,0.00552840979589482,0.0253267460139863,0.00460259637007149,0.00755925954599662,0.0111718928457474,0.00951415307218583,0.0217067825590924,0.00873756529354095,0.00349845057156069,0.0448985821147619,0.0158953218161278
3,0.0167693681960398,0.0170916068042308,0.0125473373238803,0.00854954485000284,0.00744057869313633,0.0196910602289955,0.0167914001389683,0.00936644194592209,0.00468949373286428,0.00408502459939867,0.0127571729199276,0.0136290738301146,0.049372857887088,0.0103542089174833,0.0562354257335362,0.0013629758020908,0.030109899451987,0.00356834428417977,0.0137658388168421
4,0.0151689776144413,0.0133304396627796,0.0120295997496798,0.0125648678744611,0.00402823671625666,0.0302947104947053,0.00881523400443078,0.0144116938183189,0.00883616622761354,0.00911817703657187,0.0344585051380037,0.00911462563679565,0.0248077412374326,0.0111449181721475,0.0132723780402301,0.00983067320369939,0.0069862916574931,0.00965214523104955,0.00756113624930055
5,0.0158887971107878,0.0144338929512516,0.0112194385987,0.021271925461335,0.0124781639244955,0.029647676131612,0.0137810457490568,0.00608625774883419,0.00310938708519743,0.00100168213578475,0.00320847543515644,0.000870351283055599,0.0199521362841929,0.0140649802405504,0.0140622039535608,0.00719821914902526,0.00673734621012875,0.0117972257188376,0.00673033170391648
6,0.0116449809120817,0.0138574172745326,0.0104631741305566,0.00516199844815836,0.0239306197156319,0.0239611595804551,0.0075300952035078,0.0330131480038268,0.00207597475015946,0.00103162016233621,0.0310945248751068,0.00195306675490589,0.033854464316982,0.0115074895233074,0.0110416749995993,0.019572672810116,0.00527117592363265,0.0177419719421597,0.0324927444188039
7,0.00752575804714663,0.0115323611416701,0.0104227651889069,0.00514861017442847,0.00116142143136406,0.0228400474827395,0.00538452411679496,0.0258801105765571,0.00490719396798023,0.0712885093611719,0.00725917536815752,0.00353962546155785,0.0154746655685097,0.0139365274895557,0.0351917027019027,0.00624618847829799,0.0163131019427825,0.0301525611719123,0.0135843132440707
8,0.0145401385399062,0.0217408860042259,0.0130590124518731,0.0115253316860773,0.00416303806914267,0.0068145138989202,0.0119807311174536,0.0168626587901607,0.00461384117562977,0.000413088258719492,0.00488022428366562,0.0105367696276402,0.00886372002663159,0.0515720736216406,0.0156663941589485,0.00524836417890078,0.0126359617106171,0.00702721898379884,0.00725260600410675
9,0.0107228324996763,0.0132213626518237,0.00965340276183828,0.00537506145602466,0.00210245787169351,0.0119098587452243,0.0112308763383901,0.0138473843934423,0.00355460224157458,0.00250703242485859,0.016059331940886,0.00889518372494222,0.00554015716575535,0.0135194037144238,0.00261424065016368,0.00968252475257247,0.0078265486381653,0.0151494073413901,0.00172587073895372
10,0.0129214425513699,0.0175489181925591,0.0102186354060867,0.00645270927130841,0.0186017180204102,0.0128097356038417,0.00608390789012654,0.0561131382884012,0.0292336601473004,0.0252211160364495,0.00666816422935613,0.0151323179956489,0.024768888557223,0.0101020736546811,0.0156093115046339,0.00620531484044908,0.0256849756225857,0.0117059585124728,0.0162727117907425
11,0.012941310384672,0.0116288653712606,0.0157857969869577,0.00438230995308571,0.00112030819155079,0.0075731050968609,0.00191711548226855,0.00565819559209096,0.00378836787678102,0.00208411492107796,0.00120362717873224,0.00250449557393715,0.00851423526652119,0.00688529495856714,0.0304558992162039,0.0426594864912362,0.0470256277099188,0.0126705515364863,0.0134954710784145
12,0.0093350975063381,0.00697793231139164,0.00854617519048,0.00231258960795903,0.00134979645053934,0.00101190460079215,0.00115994841169897,0.00277010525604565,0.00245937365983205,0.0351908936482396,0.011981072850987,0.0021292842675991,0.0143333538712381,0.00617313211313705,0.017983725890855,0.0186491242293268,0.00339347165004766,0.0353987020968356,0.0112703862792926
13,0.0201842653864106,0.00993270811297746,0.0141992358131894,0.0115185199509308,0.0040953368671177,0.00684496017727629,0.00907628788952656,0.0024283893753509,0.00474727105041527,0.125940631480415,0.00102194094177857,0.000508449357682451,0.0235267898724151,0.0133388988054582,0.0187124613572577,0.00242467255609427,0.0142764767685231,0.0347004959835878,0.00623793123741711
14,0.0164896820782035,0.0087322899498696,0.0139792642240357,0.0119638843402518,0.00526183606455537,0.0131643707649277,0.00414316420429039,0.00226006640949005,0.00319877260328296,0.00220330091337565,0.0124281853267889,0.00176871096945192,0.00490808663132678,0.00696626973716414,0.00424723763928388,0.0409519017042233,0.00600842695525155,0.0321800175954092,0.0260141310737925
15,0.0126628394985288,0.00463438187958299,0.00637964275021569,0.00619825999566624,0.00466811552293446,0.00539171069338173,0.00416382962068479,0.000931058072599879,0.00256839221496286,0.00110845808134314,0.00904727783406734,0.0052471457271628,0.00223446853095259,0.00767189228572597,0.00702086449537048,0.0166487198420077,0.00304033830965825,0.0134953234723401,0.00479269301319172
16,0.0187170616205488,0.0111228592443707,0.0151330030264883,0.0121807125712904,0.00520407245814844,0.00729494715225204,0.00621760530198396,0.00447057429153679,0.0098150552316643,0.000800767410099043,0.00437509554321511,0.00400623335658588,0.00561451479288374,0.0112283092239097,0.00952890129891325,0.034720547269713,0.00396554798842858,0.0160152856706963,0.0210633296517321
17,0.00533368601048277,0.00587139982999412,0.00775503852729794,0.00299865407618516,0.00114548246704615,0.00603784802852494,0.000720451975162946,0.00541581693883524,0.00163700582490309,0.00072509406814166,0.00641912096401329,0.00131839887749378,0.00987628572968059,0.00339950489014209,0.00356410022422515,0.00991048616173915,0.00792279086111856,0.00478345277166346,0.00738751078831131
18,0.00910051335270959,0.00577607019083357,0.0077546161626912,0.00121611782298737,0.000548730779519378,0.00265103458159013,0.00295584789098829,0.0021328364174582,0.00136094540930941,0.000420595160314923,0.000289855586376568,0.000435949036872415,0.00773857530040936,0.00797593770105849,0.0236305323972555,0.0191008894433488,0.0715628215865376,0.0207401255727259,0.00772199415818635
19,0.0119787901049585,0.00933645496068516,0.0133703872709228,0.0038759296078857,0.000463358679396807,0.00869820400651437,0.00358199643139192,0.00472107272981444,0.00229402680544458,0.00151616211168115,0.00308943481921334,0.00149241629856546,0.0115957307570059,0.00632997729111513,0.00658259101978306,0.0466015741708021,0.00348887199376522,0.0455425103407607,0.0132906637107114
20,0.015001787228527,0.0128073821774956,0.0166769968228979,0.00731704906406403,0.00141736629871773,0.00379377556068325,0.00193217969463377,0.00579531921381176,0.0260516494552587,0.00626979690565313,0.00256574436334102,0.0155838514488427,0.00418691118965263,0.00806681476753553,0.0180366598421711,0.0136041985706566,0.0370519846448792,0.00978914068449193,0.00761326063843229
21,0.0423251925683445,0.0336399365423381,0.0428248584544588,0.0230191161468352,0.0363203795048811,0.0185037055924248,0.00885917782808368,0.0394773009033913,0.135299034127471,0.0284361473081113,0.00965567860064815,0.0110398888575097,0.00889562892520577,0.0234160198135912,0.0206362260398676,0.0166753175483884,0.0480549920655686,0.0109858365359678,0.00797262794164492
22,0.0253155564597735,0.0291245713165649,0.0391956456180093,0.0118009873020496,0.0266100791227548,0.0396072840599859,0.0222852672496837,0.0467404637842703,0.0332300950345452,0.0664405006856493,0.0083520476523355,0.0163817180441898,0.0213916268551837,0.0124422474681162,0.0542020032846967,0.0137771475879003,0.0127401559616659,0.0176979925636982,0.00940160062388398
23,0.041462534454978,0.034359914427551,0.0441589598099159,0.17303608398054,0.102107263086161,0.0202671328407839,0.0045567371494506,0.0381462990755577,0.038287198392926,0.00125460948370698,0.0118234166804225,0.0146603625436929,0.0360558282407702,0.019931434017978,0.0423231027852375,0.0709817093870297,0.0173153720121254,0.0106218440092116,0.0690005703769496
24,0.0326462307003845,0.0258959041559582,0.0370212591800181,0.0135642889273937,0.0320768151212037,0.0190011027456497,0.0125831906019466,0.0182083628037627,0.0452557993871661,0.046524661201669,0.0127605263969842,0.0145705357670876,0.00978052112180262,0.0108198333687277,0.0495931986810716,0.00869578552094085,0.00539394566157596,0.00666087988258626,0.0105717437962038
25,0.0311128129466262,0.0332657107144495,0.0375124562464167,0.0178519911873701,0.0448929424563817,0.017250769066101,0.0612414771153248,0.0114050691737186,0.00719248265827642,0.0475898367801171,0.0494052909123455,0.0294104107026686,0.0283131725884908,0.0142506194705354,0.0513734085534663,0.00985081433044985,0.0457253700996265,0.0084803258505675,0.013450759007439
26,0.0350430796111074,0.0270826722471281,0.0413035066255764,0.0104190893734319,0.030134224283736,0.0534644725193908,0.0704169437962594,0.0333601614004017,0.105306371921872,0.0941061601054249,0.0184296177554116,0.0137157281865541,0.0867303040208643,0.0175100656526083,0.0122161819291189,0.00665884787160765,0.0286675142542057,0.00941352451967158,0.0109365808742061
27,0.0288456428023702,0.0331885710382196,0.0367145233182776,0.138810150855469,0.11753049366825,0.0162335395819404,0.0377590790669258,0.0410394547798079,0.0130699877309706,0.00220553317720713,0.0238068728806871,0.0282412652646965,0.0626906973373383,0.0164824584637565,0.0104895243223003,0.00741935798650989,0.016234005926144,0.0150266308729515,0.00980366006903881
28,0.0411397480996766,0.0281489294332936,0.0353649216144872,0.00983476084602152,0.0363338248536429,0.0263382755667287,0.0470622118547847,0.00383483275696157,0.0445060642454332,0.00411654569667313,0.0319047093656383,0.0268476752850011,0.0726699026331627,0.00943811215424352,0.0129344966134774,0.0119027373694605,0.0706507459544705,0.0265846994996222,0.0573963901890696
29,0.0250786239742537,0.0286489698158931,0.0403724532013725,0.019073359586214,0.0388297772834373,0.0485445045214699,0.0120633973139771,0.0453670867439258,0.00911406354157972,0.00218402782555271,0.00476525429977526,0.0106761871913124,0.0248629662239707,0.013036241673992,0.0299983589135068,0.0878299317920654,0.0183069436836031,0.0159060136373817,0.00738385955908716
30,0.0283329529891757,0.0291779680142526,0.0454170160969161,0.00957840943819965,0.0432073263624057,0.0921944296759533,0.0344871760240891,0.114280527866659,0.00452925431105998,0.0978227387152764,0.00913874391299786,0.0073043423357659,0.0398890496528665,0.0248060939295253,0.0306524023528742,0.0212295891960534,0.00743363867254344,0.0268703421287593,0.0130635634616602
31,0.0253773706039851,0.0311964997117808,0.0421686512509469,0.144961479368482,0.0927502316138261,0.053975672770591,0.00666011839888914,0.0559590238879491,0.0226798553668546,0.00493541214587856,0.00354316497047576,0.283691220589801,0.0109250634261711,0.0166777397346991,0.0200991884613988,0.0241625256090056,0.0508616609310927,0.072270272496493,0.0525616872046841
32,0.0419471632331481,0.027210102314477,0.0393317087100507,0.0117896051760906,0.0468100176832108,0.0513983113282778,0.0106145781411145,0.0659923642677923,0.00713908485925441,0.00164083351072038,0.0161510717523778,0.014458613510923,0.0049627933205424,0.00657023973121037,0.0285453798595857,0.021738014911912,0.0180055735724381,0.00468345501754588,0.037030482774273
33,0.0301296074046879,0.0339089306848841,0.03521500962786,0.0120744286175845,0.0338517923540021,0.00455701287262521,0.150193426410785,0.0059633640970257,0.0242461522443319,0.000860109497191891,0.420799015171155,0.0272056504749414,0.0145323786834933,0.0204830020234682,0.00860183454885287,0.00629381470313029,0.00563523497787147,0.0154253035716218,0.059382099146038
34,0.0328801141881162,0.0301405572879254,0.0419759462270775,0.00670679453258551,0.0267616581650621,0.036138882997069,0.110726727482315,0.0550634460881677,0.0768588762749473,0.00278137138120657,0.0227176472797602,0.00631344983228235,0.05597685841751,0.0943858481950413,0.00282150314197522,0.0191700300687186,0.00916055028959117,0.0448762340073152,0.0179122419413352
35,0.0454901419731378,0.0350474657942286,0.03598069961523,0.127798074565526,0.0826117048211745,0.00713924183547894,0.0776963261593689,0.00475738127476137,0.0354549388944959,0.0910809801737339,0.00803221859774244,0.06487360289618,0.00975745574085239,0.0122049997413287,0.00718379372889069,0.0130637557267212,0.00731630820737024,0.0309322332399479,0.0092171527763054
36,0.0393501407172349,0.0239183223111189,0.0338783062055429,0.00660043654340163,0.0297812381315367,0.0106687174298641,0.0720221700066256,0.013170267745903,0.123541637050415,0.00223472502955848,0.0119968323189888,0.0345175324993961,0.00472142767826609,0.00886003900460729,0.00735622598332483,0.00613236463721183,0.0268141620413006,0.015288416447479,0.0270854518647988
37,0.0102077880366609,0.0192936160646243,0.00841006876128023,0.00119822066938875,0.000448903831068843,0.0111124891245122,0.00518716071764859,0.00319786782873253,0.00453810907607396,0.0210558379713096,0.00279344844787203,0.00243252208297524,0.0169383124423295,0.0110502500399612,0.0254123117544528,0.0263028364630797,0.00503179374424604,0.0111013890864816,0.0140632068048253
38,0.00967291737090435,0.0142534693068477,0.00521363691316384,0.00145705731377627,0.0052975021417993,0.00171300142047203,0.00390149199269883,0.0115726778360562,0.00225456382849846,0.0019381626921356,0.00825219979185641,0.00672757228112655,0.00103765836650096,0.0400743822527644,0.00369770017811561,0.0169755755295658,0.00974305966313931,0.0265597450328288,0.00418447927182766
39,0.0116332286734478,0.0228769660783426,0.00798021290854056,0.00583553163126517,0.00356914276274286,0.0187848676924944,0.00697876713379993,0.0069482437665412,0.00291989827472264,0.0283687212721492,0.0168870063122995,0.0447130363199642,0.0286320001297809,0.00701657999767134,0.0133809831584838,0.0456497289372001,0.014306763056058,0.0446192565959255,0.0157590127345507
40,0.00811057100152612,0.0166787743857222,0.00922551355855296,0.00564250542483174,0.00147698565256262,0.0277384874455876,0.00822204544533151,0.00599414241912699,0.0286242248965929,0.0154448652600744,0.00429327857641123,0.0127645980988103,0.0150893487071454,0.00615756206262641,0.0310982885748561,0.0159645269318341,0.0471188049679995,0.0525171513242362,0.0305220580323497
41,0.00580492168032029,0.00972381346698172,0.00469296542653287,0.00220455938182228,0.00399953789596038,0.0161599097956284,0.00197018502635863,0.00493402009334226,0.00191220760219237,0.00167184175526655,0.0107840980189368,0.00245448201152386,0.00797687256033468,0.0046409130142067,0.0118717341952517,0.00463215339827376,0.0111584770308652,0.044857117482596,0.0112134793764175
42,0.0120855338195262,0.0219079418054274,0.00970862964154577,0.00176184102075396,0.00439085248213624,0.0163162836546685,0.00344158407504985,0.00527453197771623,0.00406855689872973,0.00225592995400079,0.00705052703041031,0.00678625051893007,0.0162630029134793,0.00761757272048868,0.0531369639593118,0.0385318246912648,0.00280814803214668,0.00471965792958145,0.00860397160247622
43,0.00482347502347934,0.00835306172975097,0.00395053995416224,0.000566993721795225,0.000110761653243531,0.00747010323314054,0.00270958255447699,0.00148422966392868,0.0047640935438435,0.0292702285627173,0.00101005425978785,0.00107027583305129,0.00060128270521457,0.00829139711005459,0.0282324444646932,0.0222492866469428,0.0139755061032164,0.00985096266608272,0.00742717737256301
44,0.0094044523499463,0.0219005362483993,0.00343419391063628,0.00795845796826336,0.001893083920883,0.00251904127348174,0.0165323932889872,0.00390352770821524,0.00861366479324783,0.00382468794113972,0.00593894668497016,0.0464981180337199,0.00341147581596742,0.237128600158605,0.0049310218058598,0.00239403776371852,0.00351600017042651,0.00929302912889166,0.0038019570446535
45,0.00825488348334206,0.0192699033317971,0.00737622105693915,0.00219998461079247,0.000625050856454899,0.0142845078324265,0.0117808043495161,0.0016702250602199,0.00664236765615921,0.000291164559657207,0.00235989895622079,0.00682056184161975,0.00355006776764546,0.00684691761424035,0.0099041689591123,0.0438566149160645,0.0179808092486552,0.018384763807187,0.0913714954163851
46,0.0160368639247162,0.0276844633974895,0.00834464413899746,0.00816674523560812,0.00729972702283877,0.00396869142781893,0.00897019989850637,0.00856732112092346,0.0213823272158781,0.00989507310147293,0.00997197177513911,0.0121388379417635,0.00658844614797145,0.0299655185279479,0.00610987707343265,0.00923899897930578,0.00825157126211163,0.00273017655357137,0.00523437698636959
47,0.00821386590092137,0.0119163028129599,0.00933155795608334,0.00485141513136893,0.00620704378352187,0.0195689172561837,0.00586612381127035,0.0353836961289537,0.00173330945180962,0.00885654088304869,0.00195220227153976,0.00779749558244846,0.0101159062006182,0.00889013070402274,0.00232474664317201,0.0254292421314516,0.00847931479654048,0.00483638205371814,0.0232461967455356
48,0.018958950213694,0.0148794255609543,0.0100780985176963,0.0141294251628325,0.00635820582632725,0.0161219893023211,0.0130129613571597,0.00681163663382916,0.00820263139354984,0.0532278456773322,0.0177589002078499,0.00439300494846758,0.0188302216872143,0.0190521910494801,0.00839738229913686,0.00497057696420888,0.00974541397840494,0.0102416377495558,0.0084545366599603
49,0.0123303028155884,0.0115703402772545,0.0115101069170573,0.0172197148226193,0.00928775990018788,0.0312465813395046,0.0122507236968215,0.0171925650783177,0.00915573089647745,0.00598740313131845,0.00359129170388785,0.00533770851504063,0.00369680770032687,0.0152994146805378,0.0114767777759814,0.00910787951024917,0.03208592255528,0.00848796412798941,0.0696942624381615
50,0.0188668420320316,0.0183411889631011,0.0123841888469089,0.0180759495322611,0.0104054624906968,0.0224377698244708,0.0122354914460056,0.00537171252967862,0.00590192100101445,0.00297215178152508,0.000668795854044817,0.00666270820518135,0.00695823111499146,0.0114457061450625,0.00726142711909437,0.00643465109639123,0.00956518151647905,0.00674074450202387,0.00754323591875683
51,0.0118981461197671,0.0137035915503231,0.0116508090392204,0.00397798096922523,0.0061026915085003,0.0190398535458188,0.00969582593382118,0.0333191479381848,0.00343645275141559,0.00140198537893647,0.00269962237806043,0.00213744416374917,0.0371314543577175,0.00685614036074552,0.00251097020094606,0.0269328444556387,0.0607810983917244,0.00680093462828459,0.0286443995440146
52,0.0191700061096245,0.0212944448543863,0.0153277695327102,0.00999544899675235,0.0042732996413286,0.00927142704471023,0.00761131985978746,0.0151419276003385,0.0302088435499422,0.000401506308098133,0.00887700093495692,0.0483030965311151,0.0194450451845762,0.0214023018688465,0.00409772432928197,0.00952437810142493,0.00830379265145741,0.00230236557847369,0.00771475826420176
